date;Afghanistan;Albania;Algeria;Andorra;Angola;Antigua and Barbuda;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Brazil;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Eswatini;Ethiopia;Fiji;Finland;France;Gabon;Gambia;Georgia;Germany;Ghana;Greece;Grenada;Guatemala;Guinea;Guinea-Bissau;India;Indonesia;Iran;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Nigeria;North Macedonia;Norway;Oman;Pakistan;Poland;Portugal;Qatar;Romania;Russia;Rwanda;Saint Kitts and Nevis;Saint Lucia;Saint Vincent and the Grenadines;San Marino;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Somalia;South Africa;Spain;Sri Lanka;Sudan;Suriname;Sweden;Switzerland;Syria;Tajikistan;Tanzania;Thailand;Timor-Leste;Togo;Trinidad and Tobago;Tunisia;Turkey;US;Uganda;Ukraine;United Arab Emirates;United Kingdom;Uruguay;Uzbekistan;Venezuela;Vietnam;West Bank and Gaza;Western Sahara;Yemen;Zambia;Zimbabwe
8/4/20;36782;5750;32504;939;1344;92;213535;39298;19445;21481;32910;715;42132;244020;132;68250;2801921;18;74295;87963;94752;18262;4821;282;2091;2856;19877;27;7483;228576;7646;671;1182;212828;37812;4855;24;52365;7489;1981;1908254;115056;314786;68774;37541;20;1249;5062;726;1216;4224;89;2137;44433;11202;9362;79159;280461;48149;51681;111538;55241;859762;2099;17;25;55;699;875;281456;10432;26738;114;1855;53346;2368;2190;3220;521318;302814;2834;11780;1981;81181;35746;892;7583;509;3321;25;988;194;1584;234934;4771080;1203;75880;61352;307926;1300;27047;21438;672;12770;10;1760;6793;4221
8/5/20;36829;5889;33055;939;1395;92;220682;39586;19890;21566;33103;751;42514;246674;133;68376;2859073;18;75660;88866;94875;18701;4821;282;2113;2909;20336;27;7512;228576;7787;799;1197;214113;39075;4974;24;53509;7575;2032;1964536;116871;317483;69425;38110;20;1257;5417;726;1221;4475;89;2147;44890;11289;9409;80286;281136;48789;51848;111805;56550;864948;2104;17;25;56;699;878;282824;10538;27033;126;1860;54254;2417;2208;3227;529877;305767;2839;11780;2050;81540;35927;944;7625;509;3328;25;1001;199;1601;236112;4823890;1213;77169;61606;308832;1309;27793;22299;717;13065;10;1763;7022;4221
8/6/20;36896;6016;33626;944;1483;92;228195;39819;20272;21696;33247;761;42889;249651;133;68503;2912212;18;76536;90537;95006;19126;4821;282;2124;2968;20900;27;7532;231310;7787;935;1206;215039;39642;5123;24;54339;7664;2032;2027074;118753;320117;70045;38659;20;1275;5672;742;1224;4879;89;2171;45244;11399;9468;80713;281863;49515;52061;112092;57895;870187;2111;17;25;56;699;878;284226;10715;27332;126;1877;54555;2480;2223;3227;538184;309855;2839;11780;2096;81967;36108;999;7665;509;3330;25;1012;210;1642;237265;4883582;1223;78515;61845;309796;1318;28315;23280;750;13398;10;1768;7164;4339
8/7/20;37015;6151;34155;955;1538;92;235677;39985;20698;21837;33376;830;43307;252502;138;68614;2962442;18;77709;91969;95147;19544;4821;285;2133;3036;21452;27;7554;235207;7923;1090;1213;216196;40097;5270;24;55270;7777;2032;2088611;121226;322567;70727;39162;20;1281;5951;742;1230;5079;89;2194;45687;11554;9551;81067;282645;50324;52351;112383;59273;875378;2128;17;25;56;699;878;285793;10887;27608;126;1887;54797;2523;2233;3227;545476;314362;2839;11894;2203;82323;36269;1060;7706;509;3345;25;1028;225;1656;238450;4941755;1254;80018;62061;310696;1325;29057;24166;789;13722;10;1796;7486;4451
8/8/20;37054;6275;34693;955;1572;92;241811;40185;21084;21919;33481;878;43629;255113;138;68738;3012412;18;78778;93572;95314;19978;4821;285;2147;3128;22253;27;7568;235208;7923;1090;1216;216903;40533;5421;24;56189;7875;2052;2153010;123503;324692;71199;39571;20;1288;6223;742;1234;5232;89;2231;46140;11754;9599;81357;283487;51167;52537;112650;60623;880563;2134;17;25;56;699;878;287262;11003;27863;126;1895;54929;2566;2247;3227;553188;314362;2841;11894;2306;82323;36451;1125;7706;509;3348;25;1046;275;1678;239622;4997929;1267;81534;62300;311461;1335;29652;24961;812;13928;10;1797;7903;4575
8/9/20;37054;6411;35160;955;1672;92;246499;40410;21397;22033;33568;898;44011;257600;142;68850;3035422;18;79732;94459;95492;20423;4821;285;2152;3236;22818;27;7584;235237;7923;1235;1225;217288;41003;5623;24;56605;7930;2052;2215074;125396;326712;71713;39919;20;1290;6517;742;1237;5451;89;2252;46577;11839;9638;81580;284121;51791;52668;112947;61768;885718;2140;17;25;57;699;878;288690;11175;28099;126;1916;55104;2596;2249;3227;559859;314362;2844;11956;2391;82323;36603;1188;7745;509;3351;25;1060;279;1697;240804;5044864;1283;82767;62525;312574;1353;30609;25805;841;14208;10;1804;8085;4649
8/10/20;37162;6536;35712;963;1679;92;253868;40433;21713;22106;33647;945;44397;260507;142;68947;3057470;18;80499;94701;95666;20872;4821;285;2158;3309;23591;27;7601;239349;8006;1235;1250;218508;41212;5749;24;56987;7930;2052;2268675;127083;328844;72400;40085;20;1290;6812;781;1240;5929;89;2265;46867;11942;9684;81787;284660;52410;52825;113262;62547;890799;2152;17;25;57;699;878;289947;11312;28262;126;1917;55292;2599;2255;3227;563598;322980;2871;11956;2489;82972;36708;1255;7827;509;3351;25;1067;281;1717;241997;5094400;1297;83812;62704;313392;1364;31304;26800;847;14510;10;1832;8210;4748
8/11/20;37269;6676;36204;963;1735;92;260911;40593;22127;22245;33731;989;44804;263503;143;69005;3109630;18;81094;95563;95834;21269;4821;285;2167;3410;24175;27;7623;239355;8006;1346;1264;219540;41404;5942;24;57966;8018;2088;2329638;128776;331189;73068;40455;20;1293;7121;781;1250;6302;89;2283;47290;12083;9751;82050;285191;52961;52945;113646;63762;895691;2171;17;25;57;699;881;291468;11380;28497;127;1932;55353;2615;2272;3227;566109;326612;2880;12033;2559;83126;36895;1327;7871;509;3351;25;1070;300;1738;243180;5141208;1313;85023;62966;314542;1385;31747;27938;866;14875;10;1831;8275;4818
8/12/20;37345;6817;36699;977;1762;92;268574;40794;22358;22439;33824;1036;45264;266498;144;69102;3164785;18;82224;97110;95963;21644;4821;285;2174;3525;25118;27;7642;244088;8077;1477;1278;220859;41572;6177;24;59089;8116;2088;2396637;130718;333699;73785;40759;20;1303;7413;798;1252;6611;90;2309;47743;12217;9783;82299;285921;53676;53223;113938;65177;900745;2189;17;25;57;699;882;293037;11587;28751;127;1937;55395;2690;2303;3227;568919;329784;2881;12033;2653;83455;37169;1327;7912;509;3356;25;1092;326;1780;244392;5197411;1332;86504;63212;315581;1393;32654;29088;883;15184;10;1841;8501;4893
8/13/20;37424;6971;37187;981;1815;92;276072;41023;22742;22594;33915;1089;45726;269115;144;69203;3224876;18;83134;98343;96108;21993;4821;285;2174;3599;26204;28;7683;244096;8077;1556;1283;222281;41725;6381;24;60284;8198;2088;2461190;132816;336324;74486;41069;20;1307;7711;884;1252;7050;90;2330;48116;12357;9851;82531;286674;54487;53548;114281;66631;905762;2200;17;25;57;699;883;294519;11740;28998;127;1940;55497;2739;2332;3227;572865;337334;2882;12115;2761;83852;37403;1432;7950;509;3359;25;1104;404;1847;245635;5248958;1353;88136;63489;316729;1409;33323;30369;911;15491;10;1847;8663;4990
8/14/20;37431;7117;37664;989;1852;93;282437;41299;23035;22876;34018;1119;46052;271881;148;69308;3275520;18;84488;99409;96220;22314;4821;285;2177;3670;27242;28;7700;249655;8225;1623;1306;223791;41847;6632;24;61428;8260;2088;2525922;135123;338825;75185;41373;22;1308;8045;884;1252;7327;91;2352;48445;12515;9908;82743;287300;55319;53783;114532;68046;910778;2293;17;25;57;699;885;295902;11872;29233;127;1947;55580;2801;2369;3250;579140;342813;2886;12162;2838;84294;37671;1515;7989;509;3376;25;1124;426;1903;246861;5313252;1385;89917;63819;318190;1421;33821;31381;930;15834;10;1858;9021;5072
8/15/20;37551;7260;38133;989;1879;93;289100;41495;23287;23179;34107;1252;46430;274525;150;69308;3317096;18;85545;100688;96336;22619;4821;285;2184;3745;28894;28;7720;252965;8225;1689;1321;224488;42210;6858;24;62313;8343;2117;2589952;137468;341070;75697;41645;22;1315;8442;903;1257;7738;91;2386;48770;12653;9965;82924;288047;56090;53981;114809;69374;915808;2352;17;25;57;699;885;297315;12032;29471;127;1954;55661;2855;2401;3250;583653;342813;2890;12211;2961;84294;37924;1593;8029;509;3376;25;1130;497;2023;248117;5361165;1434;91795;64102;319232;1434;34528;32607;951;16153;10;1858;9186;5176
8/16/20;37596;7380;38583;989;1906;93;294569;41663;23558;23370;34219;1315;46835;276549;151;69516;3340197;18;86309;101542;96475;22912;4821;285;2190;3839;29876;28;7731;252965;8225;1872;1336;225007;42532;7075;24;62562;8482;2117;2647663;139549;343203;76205;41856;22;1322;8881;903;1257;8172;91;2416;49068;12739;10005;83086;289215;56684;54102;115080;70461;920719;2453;17;25;57;699;885;298542;12162;29682;127;1956;55747;2902;2416;3256;587345;342813;2893;12314;3016;84294;38124;1677;8065;509;3378;25;1147;552;2107;249309;5403213;1500;93490;64312;320343;1440;35329;33755;964;16534;10;1869;9343;5261
8/17/20;37599;7499;39025;1005;1935;93;299126;41701;23773;23534;34343;1329;47185;279144;152;69589;3359570;18;86737;101751;96590;23193;4821;285;2192;3894;31336;28;7752;256533;8270;1872;1341;226700;42653;7222;24;62944;8620;2117;2702681;141370;345450;76827;41991;22;1323;9337;946;1277;8579;94;2436;49485;12840;10060;83226;289215;57279;54234;115368;71194;925558;2540;17;25;58;699;885;299914;12237;29782;127;1956;55838;2907;2429;3257;589886;359082;2900;12410;3077;85045;38252;1764;8099;509;3378;25;1154;588;2185;250542;5438325;1560;95007;64541;321064;1457;35702;34802;983;16844;10;1882;9839;5308
8/18/20;37599;7654;39444;1005;1966;93;305966;41846;23989;23829;34474;1424;47581;282344;153;69673;3407354;18;87123;102941;96753;23462;4821;304;2200;3989;32722;28;7776;256534;8270;2116;1351;228120;42993;7472;24;63847;8715;2117;2767253;143043;347835;77470;42146;22;1323;9758;946;1282;9068;97;2474;49895;12970;10111;83418;289832;57876;54448;115661;72208;930276;2577;17;26;58;702;885;301323;12305;29890;127;1959;55938;2922;2456;3257;592144;364196;2902;12485;3216;85219;38449;1844;8131;509;3382;25;1173;629;2314;251805;5482416;1603;96653;64906;322177;1485;36352;35697;989;17306;10;1889;9981;5378
8/19/20;37599;7812;39847;1024;2015;94;312659;42056;24236;24084;34620;1531;47950;285091;155;69801;3456652;18;88127;104475;96914;23717;4892;304;2207;4058;34058;28;7805;256534;8319;2288;1361;229706;43094;7684;24;64881;8792;2117;2836925;144945;350279;78145;42325;22;1326;10347;946;1282;9463;98;2496;50488;13076;10162;83606;290445;58611;54701;115956;73617;935066;2644;17;26;58;704;885;302686;12446;30048;132;1961;56031;3022;2493;3265;596060;370867;2902;12546;3295;85411;38760;1927;8166;509;3382;25;1190;686;2427;253108;5529824;1656;98658;65341;323008;1493;37112;36868;994;17606;10;1892;10218;5643
8/20/20;37856;7967;40258;1024;2044;94;320884;42319;24407;24431;34759;1610;48303;287959;156;69950;3501975;18;89010;105508;97025;23964;4892;306;2227;4110;35836;28;7842;256534;8319;2401;1370;231292;43260;7934;24;65983;8876;2149;2905825;147211;352558;78767;42507;22;1327;10952;996;1284;9707;99;2528;50964;13194;10197;83769;290958;59378;54992;116224;74963;939833;2717;17;26;58;704;888;303973;12559;30209;132;1969;56099;3102;2536;3265;599940;377906;2918;12582;3366;85810;39026;2008;8203;509;3389;25;1212;767;2543;254520;5573847;1750;100810;65802;324203;1506;37547;37567;1007;17989;10;1899;10372;5745
8/21/20;37894;8119;40667;1045;2068;94;329043;42477;24602;24762;34921;1703;48661;290360;157;70111;3532330;18;89867;106481;97148;24200;4926;306;2244;4128;37665;28;7871;271960;8388;2437;1385;233029;43325;8138;24;66941;8932;2149;2975701;149408;354764;79269;42703;22;1330;11580;1015;1285;10121;99;2564;51304;13308;10275;83769;291588;60281;55211;116481;76355;944671;2780;17;26;58;704;891;305186;12689;30378;132;1972;56216;3225;2574;3265;603338;386054;2941;12623;3460;86068;39332;2073;8241;509;3390;25;1239;864;2607;255723;5622540;1848;102948;66193;325263;1516;38074;38219;1009;18313;10;1906;10627;5815
8/22/20;37953;8275;41068;1045;2134;94;336802;42616;24811;25062;35105;1703;49038;292625;158;70285;3582362;19;90561;107089;97237;24420;4926;306;2265;4189;39033;28;7906;275562;8388;2437;1394;233861;43325;8381;24;67856;8932;2149;3044940;151498;356792;79957;42889;22;1333;12191;1015;1286;10437;99;2594;51905;13458;10299;83769;292174;61181;55452;116765;77544;949531;2889;17;26;58;704;892;306370;12850;30548;132;1980;56266;3316;2617;3269;607045;386054;2947;12682;3569;86068;39627;2143;8277;509;3390;26;1275;930;2738;257032;5667112;2166;105337;66617;326595;1521;38532;38957;1014;18476;10;1907;10831;5893
